Sample,Timestamp,Elapsed_s,X_m,Y_m,Heading_deg,Command_X,Command_Y,Command_Z,Motion,LocalizationValid
69,10:37:16,14.75,0.8049174576603224,0.006574686764755363,-0.1200103759765625,0.0,0.25,0.0,FORWARD,True
70,10:37:17,14.952999999979511,0.8176749733530718,0.009345292069939145,-0.1800079345703125,0.0,0.25,0.0,FORWARD,True
71,10:37:17,15.15700000000652,0.8369827906868307,0.004791739935485845,-0.2700042724609375,0.0,0.25,0.0,FORWARD,True
72,10:37:17,15.35999999998603,0.8485101005317154,0.004593811767848081,-0.3000030517578125,0.0,0.25,0.0,FORWARD,True
73,10:37:17,15.563000000023749,0.8653618597759342,0.0064321167132147875,-0.3800048828125,0.0,0.25,0.0,FORWARD,True
74,10:37:17,15.76600000000326,0.8653618597759342,0.0064321167132147875,-0.470001220703125,0.0,0.25,0.0,FORWARD,True
75,10:37:18,15.98499999998603,0.8751112603080597,0.012160177829508317,-0.44000244140625,0.0,0.25,0.0,FORWARD,True
76,10:37:18,16.18800000002375,0.8796171957187675,0.010362176012486018,-0.480010986328125,0.0,0.25,0.0,FORWARD,True
77,10:37:18,16.39100000000326,0.887623702874313,0.008492702693075536,-0.44000244140625,0.0,0.25,0.0,FORWARD,True
78,10:37:18,16.59399999998277,0.887623702874313,0.008492702693075536,-0.470001220703125,0.0,0.25,0.0,FORWARD,True
79,10:37:18,16.79700000002049,0.9062584320537589,0.01061914001071648,-0.4199981689453125,0.0,0.25,0.0,FORWARD,True
80,10:37:19,17.0,0.923268468012244,0.007180052841965053,-0.3899993896484375,0.0,0.25,0.0,FORWARD,True
81,10:37:19,17.20299999997951,0.9370790193411914,0.00761829137727973,-0.480010986328125,0.0,0.25,0.0,FORWARD,True
82,10:37:19,17.40700000000652,0.9437484792890416,0.005248937518281026,-0.3700103759765625,0.0,0.25,0.0,FORWARD,True
83,10:37:19,17.625,0.9566422836449221,0.0002862674191236856,-0.3800048828125,0.0,0.25,0.0,FORWARD,True
84,10:37:19,17.82799999997951,0.9728559213646737,-0.002616684562946071,-0.3700103759765625,0.0,0.25,0.0,FORWARD,True
85,10:37:20,18.03200000000652,0.9936167983210553,-0.006471274007383662,-0.32000732421875,0.0,0.25,0.0,FORWARD,True
86,10:37:20,18.23499999998603,1.0065078354780037,-0.011594946154438023,-0.260009765625,0.0,0.25,0.0,FORWARD,True
87,10:37:20,18.43800000002375,1.0183798223018368,-0.013307442822126972,-0.30999755859375,0.0,0.25,0.0,FORWARD,True
88,10:37:20,18.64100000000326,1.0321891245992145,-0.01509413047457653,-0.30999755859375,0.0,0.25,0.0,FORWARD,True
89,10:37:21,19.04700000002049,1.0401311834261715,-0.024208022223080706,-0.339996337890625,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
90,10:37:21,19.26600000000326,1.0401311834261715,-0.024208022223080706,0.6299896240234375,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
91,10:37:21,19.46899999998277,1.0401311834261715,-0.024208022223080706,6.0,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
92,10:37:21,19.67200000002049,1.0401311834261715,-0.024208022223080706,9.049995422363281,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
93,10:37:21,19.875,1.0401311834261715,-0.024208022223080706,14.949996948242188,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
94,10:37:22,20.07799999997951,1.0401311834261715,-0.024208022223080706,23.699996948242188,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
95,10:37:22,20.28200000000652,1.0401311834261715,-0.024208022223080706,29.649993896484375,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
96,10:37:22,20.48499999998603,1.0401311834261715,-0.024208022223080706,32.399993896484375,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
97,10:37:22,20.68800000002375,1.0401311834261715,-0.024208022223080706,41.409996032714844,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
98,10:37:22,20.89100000000326,1.0401311834261715,-0.024208022223080706,44.339996337890625,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
99,10:37:23,21.09399999998277,1.0401311834261715,-0.024208022223080706,53.339996337890625,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
100,10:37:23,21.29700000002049,1.0401311834261715,-0.024208022223080706,59.13999938964844,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
101,10:37:23,21.51600000000326,1.0401311834261715,-0.024208022223080706,65.12999725341797,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
102,10:37:23,21.71899999998277,1.0401311834261715,-0.024208022223080706,71.1199951171875,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
103,10:37:23,21.92200000002049,1.0401311834261715,-0.024208022223080706,77.12999725341797,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
104,10:37:24,22.125,1.0401311834261715,-0.024208022223080706,85.91999816894531,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
105,10:37:25,23.14100000000326,1.0401311834261715,-0.024208022223080706,99.27999496459961,0.0,0.0,-0.15,ROTATE LEFT IN PLACE,True
106,10:37:26,24.375,1.0401311834261715,-0.024208022223080706,93.25999450683594,0.0,0.0,-0.15,ROTATE LEFT IN PLACE,True
107,10:37:28,26.01600000000326,1.0401311834261715,-0.024208022223080706,89.5199966430664,0.0,0.25,0.0,FORWARD,True
108,10:37:28,26.21899999998277,1.0438997636898157,-0.03595829885592685,89.22999572753906,0.0,0.25,0.0,FORWARD,True
109,10:37:28,26.42200000002049,1.0462829537952159,-0.04278928819758749,89.2699966430664,0.0,0.25,0.0,FORWARD,True
110,10:37:28,26.625,1.0449436282676443,-0.05823781881361409,89.31999588012695,0.0,0.25,0.0,FORWARD,True
111,10:37:28,26.82799999997951,1.0583340671814871,-0.08521437321735721,89.15999603271484,0.0,0.25,0.0,FORWARD,True
112,10:37:29,27.03200000000652,1.0599522558710581,-0.10206659278286381,89.1099967956543,0.0,0.25,0.0,FORWARD,True
113,10:37:29,27.25,1.0527336987000424,-0.12368362949017252,89.06999588012695,0.0,0.25,0.0,FORWARD,True
114,10:37:29,27.43800000002375,1.0545952231654154,-0.1417524348658227,89.00999450683594,0.0,0.25,0.0,FORWARD,True
115,10:37:29,27.65700000000652,1.0569912385668965,-0.17603676232465038,88.90999603271484,0.0,0.25,0.0,FORWARD,True
116,10:37:29,27.85999999998603,1.0571017891143213,-0.18630506636057131,88.93999481201172,0.0,0.25,0.0,FORWARD,True
117,10:37:30,28.06300000002375,1.0532357378592003,-0.19495965348246072,88.67999649047852,0.0,0.25,0.0,FORWARD,True
118,10:37:30,28.26600000000326,1.0467541290551925,-0.21389331390294833,88.78999710083008,0.0,0.25,0.0,FORWARD,True
119,10:37:30,28.46899999998277,1.04852850717107,-0.22367575833957348,88.56999588012695,0.0,0.25,0.0,FORWARD,True
120,10:37:30,28.67200000002049,1.0420204054559459,-0.2393988016796114,88.41999816894531,0.0,0.25,0.0,FORWARD,True
121,10:37:30,28.875,1.0399247340371816,-0.2507717359521607,88.32999801635742,0.0,0.25,0.0,FORWARD,True
122,10:37:31,29.07799999997951,1.0399247340371816,-0.2507717359521607,88.22999572753906,0.0,0.25,0.0,FORWARD,True
123,10:37:31,29.28200000000652,1.031300644832239,-0.2744498141493971,88.08999633789062,0.0,0.25,0.0,FORWARD,True
124,10:37:31,29.48499999998603,1.0337924031396382,-0.283195973329793,88.0199966430664,0.0,0.25,0.0,FORWARD,True
125,10:37:31,29.68800000002375,1.0464356534844161,-0.2973476509135582,87.87999725341797,0.0,0.25,0.0,FORWARD,True
126,10:37:31,29.89100000000326,1.0448433412271603,-0.3165513237617126,87.70999526977539,0.0,0.25,0.0,FORWARD,True
127,10:37:32,30.10999999998603,1.0460010350378623,-0.3283241874468662,87.69999694824219,0.0,0.25,0.0,FORWARD,True
128,10:37:32,30.31300000002375,1.0573952723793383,-0.3527161999104522,87.55999755859375,0.0,0.25,0.0,FORWARD,True
129,10:37:32,30.51600000000326,1.0651987904646611,-0.37284425518238334,87.27999496459961,0.0,0.25,0.0,FORWARD,True
130,10:37:32,30.71899999998277,1.0610225044853039,-0.38934335915704316,87.29999542236328,0.0,0.25,0.0,FORWARD,True
131,10:37:32,30.92200000002049,1.0650225286784685,-0.41493733900367935,87.00999450683594,0.0,0.25,0.0,FORWARD,True
132,10:37:33,31.125,1.0650225286784685,-0.41493733900367935,87.02999496459961,0.0,0.25,0.0,FORWARD,True
133,10:37:33,31.32799999997951,1.0726416980252218,-0.4675833798513983,86.79999542236328,0.0,0.25,0.0,FORWARD,True
134,10:37:33,31.53200000000652,1.0726416980252218,-0.4675833798513983,86.63999557495117,0.0,0.25,0.0,FORWARD,True
135,10:37:33,31.75,1.0729036070961409,-0.4924473090096198,86.38999557495117,0.0,0.25,0.0,FORWARD,True
136,10:37:34,31.95299999997951,1.076994603772653,-0.513315281112472,86.34999465942383,0.0,0.25,0.0,FORWARD,True
137,10:37:34,32.15700000000652,1.076994603772653,-0.513315281112472,86.34999465942383,0.0,0.25,0.0,FORWARD,True
138,10:37:34,32.35999999998603,1.0783796495357048,-0.5324990035990459,86.25999450683594,0.0,0.25,0.0,FORWARD,True
139,10:37:34,32.56300000002375,1.0810493696252674,-0.5391858380861607,86.19999694824219,0.0,0.25,0.0,FORWARD,True
140,10:37:34,32.76600000000326,1.0810493696252674,-0.5391858380861607,86.19999694824219,0.0,0.25,0.0,FORWARD,True
141,10:37:35,32.96899999998277,1.0941173871533274,-0.5509660185648725,86.07999801635742,0.0,0.25,0.0,FORWARD,True
142,10:37:35,33.17200000002049,1.0956636860807574,-0.5627262479628374,86.0199966430664,0.0,0.25,0.0,FORWARD,True
143,10:37:35,33.375,1.0948569233376282,-0.6466724306931443,85.62999725341797,0.0,0.25,0.0,FORWARD,True
144,10:37:35,33.57799999997951,1.0944135500574224,-0.6702603595309847,85.3699951171875,0.0,0.25,0.0,FORWARD,True
145,10:37:35,33.78200000000652,1.0983548148163047,-0.6946409180171315,85.32999801635742,0.0,0.25,0.0,FORWARD,True
146,10:37:36,33.98499999998603,1.1047215887666895,-0.7245294516715423,85.1099967956543,0.0,0.25,0.0,FORWARD,True
147,10:37:36,34.18800000002375,1.1047215887666895,-0.7245294516715423,85.1099967956543,0.0,0.25,0.0,FORWARD,True
148,10:37:36,34.39100000000326,1.109473245571782,-0.7495532886459402,84.89999771118164,0.0,0.25,0.0,FORWARD,True
149,10:37:36,34.60999999998603,1.112276877503793,-0.7668381165321878,84.6199951171875,0.0,0.25,0.0,FORWARD,True
150,10:37:36,34.81300000002375,1.1210648402303935,-0.7990355160045483,84.53999710083008,0.0,0.25,0.0,FORWARD,True
151,10:37:37,35.01600000000326,1.1241039564558186,-0.8220663619774746,84.45999526977539,0.0,0.25,0.0,FORWARD,True
152,10:37:37,35.21899999998277,1.1246177446445567,-0.849540764176206,84.17999649047852,0.0,0.25,0.0,FORWARD,True
153,10:37:37,35.42200000002049,1.122980384244588,-0.8588034785405434,83.95999526977539,0.0,0.25,0.0,FORWARD,True
154,10:37:37,35.625,1.1289559613664588,-0.8883621423611563,83.7699966430664,0.0,0.25,0.0,FORWARD,True
155,10:37:37,35.82799999997951,1.1329000506421163,-0.9052522354161798,83.64999771118164,0.0,0.25,0.0,FORWARD,True
156,10:37:38,36.43800000002375,1.1306192956856023,-0.9265472599706216,82.73999786376953,0.0,0.25,0.0,FORWARD,True
157,10:37:38,36.84399999998277,1.1306192956856023,-0.9265472599706216,83.12999725341797,0.0,0.25,0.0,FORWARD,True
158,10:37:39,37.45299999997951,1.1286539639302984,-0.9449025244525868,83.32999801635742,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
159,10:37:39,37.65700000000652,1.1286539639302984,-0.9449025244525868,86.39999771118164,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
160,10:37:39,37.85999999998603,1.1286539639302984,-0.9449025244525868,89.24999618530273,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
161,10:37:40,38.06300000002375,1.1286539639302984,-0.9449025244525868,95.02999496459961,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
162,10:37:40,38.28200000000652,1.1286539639302984,-0.9449025244525868,104.06999588012695,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
163,10:37:40,38.48499999998603,1.1286539639302984,-0.9449025244525868,106.3599967956543,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
164,10:37:40,38.67200000002049,1.1286539639302984,-0.9449025244525868,112.38999557495117,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
165,10:37:40,38.875,1.1286539639302984,-0.9449025244525868,118.22999572753906,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
166,10:37:41,39.07799999997951,1.1286539639302984,-0.9449025244525868,127.01999616622925,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
167,10:37:41,39.28200000000652,1.1286539639302984,-0.9449025244525868,130.05999612808228,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
168,10:37:41,39.48499999998603,1.1286539639302984,-0.9449025244525868,138.86999654769897,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
169,10:37:41,39.70299999997951,1.1286539639302984,-0.9449025244525868,144.71999645233154,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
170,10:37:41,39.89100000000326,1.1286539639302984,-0.9449025244525868,147.7399959564209,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
171,10:37:42,40.10999999998603,1.1286539639302984,-0.9449025244525868,156.7699966430664,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
172,10:37:42,40.31300000002375,1.1286539639302984,-0.9449025244525868,162.7399959564209,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
173,10:37:46,44.20299999997951,1.1286539639302984,-0.9449025244525868,-179.8000030517578,0.0,0.25,0.0,FORWARD,True
174,10:37:46,44.40700000000652,1.1286539639302984,-0.9449025244525868,-179.8000030517578,0.0,0.25,0.0,FORWARD,True
175,10:37:46,44.625,1.1286539639302984,-0.9449025244525868,-179.44000244140625,0.0,0.25,0.0,FORWARD,True
176,10:37:46,44.81300000002375,1.1037470059190038,-0.9484556241818172,-179.3000030517578,0.0,0.25,0.0,FORWARD,True
177,10:37:47,45.03200000000652,1.0810482778469035,-0.9467836357146436,-179.15000534057617,0.0,0.25,0.0,FORWARD,True
178,10:37:47,45.23499999998603,1.0622978015474331,-0.9491486784158474,-179.19000244140625,0.0,0.25,0.0,FORWARD,True
179,10:37:47,45.43800000002375,1.0450867973908873,-0.9547141786865048,-179.27000427246094,0.0,0.25,0.0,FORWARD,True
180,10:37:47,45.64100000000326,1.0386626752718202,-0.9539029245820174,-179.21000289916992,0.0,0.25,0.0,FORWARD,True
181,10:37:47,45.84399999998277,1.032078984917883,-0.9529314445868117,-179.2900047302246,0.0,0.25,0.0,FORWARD,True
182,10:37:48,46.04700000002049,1.032078984917883,-0.9529314445868117,-179.3800048828125,0.0,0.25,0.0,FORWARD,True
183,10:37:48,46.25,1.0060371132310002,-0.943380703748702,-179.35000228881836,0.0,0.25,0.0,FORWARD,True
184,10:37:48,46.45299999997951,0.96786504333901,-0.9423095426494335,-179.41000366210938,0.0,0.25,0.0,FORWARD,True
185,10:37:48,46.65700000000652,0.9588872106938516,-0.9367320029774056,-179.44000244140625,0.0,0.25,0.0,FORWARD,True
186,10:37:48,46.85999999998603,0.9516927037095233,-0.9392701106324703,-179.41000366210938,0.0,0.25,0.0,FORWARD,True
187,10:37:49,47.06300000002375,0.9389286521828265,-0.9397098744892026,-179.40000534057617,0.0,0.25,0.0,FORWARD,True
188,10:37:49,47.28200000000652,0.9238393703140868,-0.931314993912848,-179.42000198364258,0.0,0.25,0.0,FORWARD,True
189,10:37:49,47.48499999998603,0.9136301035988574,-0.9367682550246188,-179.45000457763672,0.0,0.25,0.0,FORWARD,True
190,10:37:49,47.68800000002375,0.8951991091026306,-0.9390552764546468,-179.3800048828125,0.0,0.25,0.0,FORWARD,True
191,10:37:49,47.89100000000326,0.8770312771162612,-0.9347645345768584,-179.25000381469727,0.0,0.25,0.0,FORWARD,True
192,10:37:50,48.09399999998277,0.8626439264846901,-0.9493278423979897,-179.42000198364258,0.0,0.25,0.0,FORWARD,True
193,10:37:50,48.29700000002049,0.856471754763604,-0.9483384506107541,-179.43000411987305,0.0,0.25,0.0,FORWARD,True
194,10:37:50,48.5,0.8484799300407592,-0.9523753021806054,-179.53000259399414,0.0,0.25,0.0,FORWARD,True
195,10:37:50,48.70299999997951,0.8306823304634734,-0.9498846369491566,-179.5800018310547,0.0,0.25,0.0,FORWARD,True
196,10:37:50,48.90700000000652,0.8233467825416785,-0.953843047372549,-179.67000198364258,0.0,0.25,0.0,FORWARD,True
197,10:37:51,49.10999999998603,0.7953893641790856,-0.9566264471763373,-179.78000259399414,0.0,0.25,0.0,FORWARD,True
198,10:37:51,49.31300000002375,0.7882069317287796,-0.9467377648371754,-179.93000411987305,0.0,0.25,0.0,FORWARD,True
199,10:37:51,49.51600000000326,0.7634353725458238,-0.9441008779659927,179.9599952697754,0.0,0.25,0.0,FORWARD,True
200,10:37:51,49.71899999998277,0.7518522896201868,-0.9481368432183783,179.9199981689453,0.0,0.25,0.0,FORWARD,True
201,10:37:51,49.92200000002049,0.7518522896201868,-0.9481368432183783,179.82999801635742,0.0,0.25,0.0,FORWARD,True
202,10:37:52,50.125,0.7316463657403148,-0.9478902727213623,179.80999755859375,0.0,0.25,0.0,FORWARD,True
203,10:37:52,50.32799999997951,0.7316463657403148,-0.9478902727213623,179.82999801635742,0.0,0.25,0.0,FORWARD,True
204,10:37:52,50.53200000000652,0.7298256774493999,-0.9551533470200624,179.78999710083008,0.0,0.25,0.0,FORWARD,True
205,10:37:52,50.73499999998603,0.697578664327482,-0.9587390999490133,179.84999465942383,0.0,0.25,0.0,FORWARD,True
206,10:37:52,50.93800000002375,0.6809645007335453,-0.9623219381073679,179.88999557495117,0.0,0.25,0.0,FORWARD,True
207,10:37:53,51.15700000000652,0.6809645007335453,-0.9623219381073679,179.92999649047852,0.0,0.25,0.0,FORWARD,True
208,10:37:53,51.35999999998603,0.659376844347442,-0.9664660483581949,179.83999633789062,0.0,0.25,0.0,FORWARD,True
209,10:37:53,51.56300000002375,0.6362665211519822,-0.9708568685958311,179.71999740600586,0.0,0.25,0.0,FORWARD,True
210,10:37:53,51.76600000000326,0.6264307113423594,-0.9756260593732579,179.6199951171875,0.0,0.25,0.0,FORWARD,True
211,10:37:54,51.95299999997951,0.6062413732179985,-0.9723364266216924,179.6199951171875,0.0,0.25,0.0,FORWARD,True
212,10:37:54,52.17200000002049,0.6062413732179985,-0.9723364266216924,179.53999710083008,0.0,0.25,0.0,FORWARD,True
213,10:37:54,52.375,0.5835602488244385,-0.9682863270882869,179.43999481201172,0.0,0.25,0.0,FORWARD,True
214,10:37:54,52.57799999997951,0.5705648755048147,-0.9684129517658078,179.5299949645996,0.0,0.25,0.0,FORWARD,True
215,10:37:54,52.78200000000652,0.5705648755048147,-0.9684129517658078,179.3599967956543,0.0,0.25,0.0,FORWARD,True
