Sample,Timestamp,Elapsed_s,X_m,Y_m,Heading_deg,Command_X,Command_Y,Command_Z,Motion,LocalizationValid
76,10:26:26,21.43699999997625,0.5671132737256339,-0.028259949399101373,-4.3300018310546875,0.0,0.25,0.0,FORWARD,True
77,10:26:27,21.639999999955762,0.5810240043174775,-0.024282145375616054,-4.3300018310546875,0.0,0.25,0.0,FORWARD,True
78,10:26:27,21.84399999998277,0.5810240043174775,-0.024282145375616054,-4.4499969482421875,0.0,0.25,0.0,FORWARD,True
79,10:26:27,22.04699999996228,0.6186879640464173,-0.0208039484565161,-4.510002136230469,0.0,0.25,0.0,FORWARD,True
80,10:26:27,22.25,0.628264501879816,-0.02478050212236671,-4.5500030517578125,0.0,0.25,0.0,FORWARD,True
81,10:26:27,22.46899999998277,0.6340434657217913,-0.02291498444985894,-4.730003356933594,0.0,0.25,0.0,FORWARD,True
82,10:26:28,22.655999999959022,0.6422298882636563,-0.024874023233553342,-4.749992370605469,0.0,0.25,0.0,FORWARD,True
83,10:26:28,22.875,0.653542895365796,-0.028944532904451592,-4.959999084472656,0.0,0.25,0.0,FORWARD,True
84,10:26:28,23.07799999997951,0.6872385483246553,-0.03149898252345327,-5.049995422363281,0.0,0.25,0.0,FORWARD,True
85,10:26:28,23.280999999959022,0.6872385483246553,-0.03149898252345327,-5.060005187988281,0.0,0.25,0.0,FORWARD,True
86,10:26:28,23.48399999999674,0.6953360475292797,-0.03069159253358968,-5.060005187988281,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
87,10:26:29,23.68699999997625,0.6953360475292797,-0.03069159253358968,-4.1399993896484375,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
88,10:26:29,23.889999999955762,0.6953360475292797,-0.03069159253358968,0.6500015258789062,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
89,10:26:29,24.09399999998277,0.6953360475292797,-0.03069159253358968,3.1699981689453125,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
90,10:26:29,24.31199999997625,0.6953360475292797,-0.03069159253358968,11.639999389648438,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
91,10:26:29,24.514999999955762,0.6953360475292797,-0.03069159253358968,17.19000244140625,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
92,10:26:30,24.71899999998277,0.6953360475292797,-0.03069159253358968,19.980003356933594,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
93,10:26:30,24.92199999996228,0.6953360475292797,-0.03069159253358968,25.919998168945312,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
94,10:26:30,25.125,0.6953360475292797,-0.03069159253358968,34.349998474121094,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
95,10:26:30,25.32799999997951,0.6953360475292797,-0.03069159253358968,37.209999084472656,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
96,10:26:30,25.530999999959022,0.6953360475292797,-0.03069159253358968,42.87999725341797,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
97,10:26:31,25.73399999999674,0.6953360475292797,-0.03069159253358968,52.11000061035156,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
98,10:26:31,25.93699999997625,0.6953360475292797,-0.03069159253358968,57.849998474121094,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
99,10:26:31,26.139999999955762,0.6953360475292797,-0.03069159253358968,63.68000030517578,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
100,10:26:31,26.34399999998277,0.6953360475292797,-0.03069159253358968,69.43999862670898,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
101,10:26:32,26.75,0.6953360475292797,-0.03069159253358968,78.04999923706055,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
102,10:26:34,28.79699999996228,0.6953360475292797,-0.03069159253358968,86.8499984741211,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
103,10:26:35,30.23399999999674,0.6953360475292797,-0.03069159253358968,88.68000030517578,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
104,10:26:38,32.68699999997625,0.6953360475292797,-0.03069159253358968,91.57999992370605,0.0,0.25,0.0,FORWARD,True
105,10:26:38,32.88999999995576,0.70417535886208,-0.027888742860986124,91.57999992370605,0.0,0.25,0.0,FORWARD,True
106,10:26:38,33.09399999998277,0.7211403642784134,-0.032656489583940476,91.27999877929688,0.0,0.25,0.0,FORWARD,True
107,10:26:38,33.29699999996228,0.7202912168592704,-0.08161966415061614,91.06999969482422,0.0,0.25,0.0,FORWARD,True
108,10:26:38,33.5,0.722663078259444,-0.09881546256466936,90.88999938964844,0.0,0.25,0.0,FORWARD,True
109,10:26:39,33.70299999997951,0.7329037698641521,-0.11950620964098232,90.79000091552734,0.0,0.25,0.0,FORWARD,True
110,10:26:39,33.90599999995902,0.7330958016513057,-0.14595892283589137,90.68999862670898,0.0,0.25,0.0,FORWARD,True
111,10:26:39,34.10899999999674,0.7359319737179226,-0.16564316940437676,90.79000091552734,0.0,0.25,0.0,FORWARD,True
112,10:26:39,34.31199999997625,0.7405630638197171,-0.1868127155359359,90.90999984741211,0.0,0.25,0.0,FORWARD,True
113,10:26:39,34.51499999995576,0.724997697565039,-0.2113918804664221,90.88999938964844,0.0,0.25,0.0,FORWARD,True
114,10:26:40,34.71899999998277,0.729734778260216,-0.23521381818484532,90.72000122070312,0.0,0.25,0.0,FORWARD,True
115,10:26:40,34.92199999996228,0.728507688272086,-0.25991046610591206,90.65999984741211,0.0,0.25,0.0,FORWARD,True
116,10:26:40,35.125,0.7273343930353484,-0.26684284081871595,90.59000015258789,0.0,0.25,0.0,FORWARD,True
117,10:26:40,35.32799999997951,0.7334501145112184,-0.3083199221040782,90.38000106811523,0.0,0.25,0.0,FORWARD,True
118,10:26:40,35.53099999995902,0.7259900971757559,-0.32947889111886974,90.22000122070312,0.0,0.25,0.0,FORWARD,True
119,10:26:41,35.75,0.7304554932656165,-0.35084036933163143,90.02000045776367,0.0,0.25,0.0,FORWARD,True
120,10:26:41,35.95299999997951,0.7283528060928283,-0.37359659654028937,89.88000106811523,0.0,0.25,0.0,FORWARD,True
121,10:26:41,36.13999999995576,0.7310772269550687,-0.3855517477972036,89.75,0.0,0.25,0.0,FORWARD,True
122,10:26:41,36.34399999998277,0.7328539508087162,-0.4069885375608723,89.59000015258789,0.0,0.25,0.0,FORWARD,True
123,10:26:41,36.54699999996228,0.7402948401289644,-0.43350833910429454,89.4000015258789,0.0,0.25,0.0,FORWARD,True
124,10:26:42,36.75,0.7282666542073201,-0.466410752517988,89.2400016784668,0.0,0.25,0.0,FORWARD,True
125,10:26:42,36.95299999997951,0.7292451319695058,-0.49040221376687687,89.0999984741211,0.0,0.25,0.0,FORWARD,True
126,10:26:42,37.15599999995902,0.7292451319695058,-0.49040221376687687,89.02000045776367,0.0,0.25,0.0,FORWARD,True
127,10:26:42,37.375,0.7327499974049876,-0.5071461333290715,88.93000030517578,0.0,0.25,0.0,FORWARD,True
128,10:26:42,37.56199999997625,0.7282953252950517,-0.5418258438381613,88.86000061035156,0.0,0.25,0.0,FORWARD,True
129,10:26:43,37.76499999995576,0.7280435014231827,-0.5592621835464074,88.68999862670898,0.0,0.25,0.0,FORWARD,True
130,10:26:43,37.98399999999674,0.7395292842499778,-0.5647595832166351,88.68000030517578,0.0,0.25,0.0,FORWARD,True
131,10:26:43,38.17199999996228,0.7395292842499778,-0.5647595832166351,88.68000030517578,0.0,0.25,0.0,FORWARD,True
132,10:26:43,38.38999999995576,0.7519024457988517,-0.6118018453492673,88.4000015258789,0.0,0.25,0.0,FORWARD,True
133,10:26:43,38.59399999998277,0.7529621387562232,-0.6451049175551218,88.11999893188477,0.0,0.25,0.0,FORWARD,True
134,10:26:44,38.79699999996228,0.7533465046341412,-0.6529754850196983,87.95000076293945,0.0,0.25,0.0,FORWARD,True
135,10:26:44,39.0,0.7516846261324258,-0.6629914814163078,87.88999938964844,0.0,0.25,0.0,FORWARD,True
136,10:26:44,39.20299999997951,0.7505476371184123,-0.6784250861593771,87.68999862670898,0.0,0.25,0.0,FORWARD,True
137,10:26:44,39.40599999995902,0.7548618122465339,-0.7130761168335772,87.43999862670898,0.0,0.25,0.0,FORWARD,True
138,10:26:44,39.60899999999674,0.755567107541105,-0.7375954834184524,87.29000091552734,0.0,0.25,0.0,FORWARD,True
139,10:26:45,39.81199999997625,0.7640740481831869,-0.7607143393838905,87.02999877929688,0.0,0.25,0.0,FORWARD,True
140,10:26:45,40.01499999995576,0.7544078561952872,-0.7860337803475168,86.93000030517578,0.0,0.25,0.0,FORWARD,True
141,10:26:45,40.23399999999674,0.7569272588097097,-0.8057428226370281,86.77000045776367,0.0,0.25,0.0,FORWARD,True
142,10:26:45,40.43699999997625,0.7605933713993295,-0.8209736735564684,86.70999908447266,0.0,0.25,0.0,FORWARD,True
143,10:26:46,40.63999999995576,0.7710616919786633,-0.8379103316873617,86.67000198364258,0.0,0.25,0.0,FORWARD,True
144,10:26:46,40.85899999999674,0.7688380923807728,-0.8746244721352764,86.20000076293945,0.0,0.25,0.0,FORWARD,True
145,10:26:46,41.06199999997625,0.7780692784642632,-0.9074117557863163,85.90999984741211,0.0,0.25,0.0,FORWARD,True
146,10:26:46,41.26499999995576,0.7846461314785235,-0.936026194044785,85.84000015258789,0.0,0.25,0.0,FORWARD,True
147,10:26:46,41.46899999998277,0.7712907619886341,-0.9657248609364348,85.61000061035156,0.0,0.25,0.0,FORWARD,True
148,10:26:47,41.68699999997625,0.7726522192644703,-0.9760761764858581,85.52999877929688,0.0,0.25,0.0,FORWARD,True
149,10:26:47,41.88999999995576,0.7646532055181174,-0.9965895321014907,85.15999984741211,0.0,0.25,0.0,FORWARD,True
150,10:26:47,42.09399999998277,0.7657529169528285,-1.0042803711581962,85.09000015258789,0.0,0.25,0.0,FORWARD,True
151,10:26:47,42.29699999996228,0.7530978112891993,-1.0282322195088207,84.77000045776367,0.0,0.25,0.0,FORWARD,True
152,10:26:47,42.5,0.7506505233809303,-1.050108271297046,84.59000015258789,0.0,0.25,0.0,FORWARD,True
153,10:26:48,42.70299999997951,0.7625578512139848,-1.090046127479646,84.3499984741211,0.0,0.25,0.0,FORWARD,True
154,10:26:48,42.90599999995902,0.766951163204795,-1.0993517411460927,84.27000045776367,0.0,0.25,0.0,FORWARD,True
155,10:26:48,43.51499999995576,0.7778631682207234,-1.132956355177911,83.58000183105469,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
156,10:26:49,43.73399999999674,0.7778631682207234,-1.132956355177911,83.7400016784668,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
157,10:26:49,43.93699999997625,0.7778631682207234,-1.132956355177911,87.9900016784668,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
158,10:26:49,44.13999999995576,0.7778631682207234,-1.132956355177911,93.71000099182129,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
159,10:26:49,44.34399999998277,0.7778631682207234,-1.132956355177911,99.34000015258789,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
160,10:26:49,44.54699999996228,0.7778631682207234,-1.132956355177911,102.25,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
161,10:26:50,44.75,0.7778631682207234,-1.132956355177911,105.06999969482422,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
162,10:26:50,44.95299999997951,0.7778631682207234,-1.132956355177911,116.52000045776367,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
163,10:26:50,45.15599999995902,0.7778631682207234,-1.132956355177911,120.09000039100647,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
164,10:26:50,45.35899999999674,0.7778631682207234,-1.132956355177911,125.69000029563904,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
165,10:26:50,45.56199999997625,0.7778631682207234,-1.132956355177911,131.76000022888184,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
166,10:26:51,45.76499999995576,0.7778631682207234,-1.132956355177911,136.82999992370605,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
167,10:26:51,45.96899999998277,0.7778631682207234,-1.132956355177911,145.54000091552734,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
168,10:26:51,46.17199999996228,0.7778631682207234,-1.132956355177911,148.51000022888184,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
169,10:26:51,46.375,0.7778631682207234,-1.132956355177911,154.25,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
170,10:26:51,46.57799999997951,0.7778631682207234,-1.132956355177911,160.8400001525879,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
171,10:26:55,49.84399999998277,0.7778631682207234,-1.132956355177911,177.97000122070312,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
172,10:26:56,51.46899999998277,0.7778631682207234,-1.132956355177911,-178.9000015258789,0.0,0.0,0.15,ROTATE RIGHT IN PLACE,True
173,10:26:57,52.48399999999674,0.7778631682207234,-1.132956355177911,-174.22000122070312,0.0,0.0,-0.15,ROTATE LEFT IN PLACE,True
174,10:27:00,54.93699999997625,0.7778631682207234,-1.132956355177911,-178.23999786376953,0.0,0.0,-0.15,ROTATE LEFT IN PLACE,True
175,10:27:00,55.56199999997625,0.7778631682207234,-1.132956355177911,-179.04000091552734,0.0,0.25,0.0,FORWARD,True
176,10:27:01,55.76499999995576,0.7778631682207234,-1.132956355177911,-179.04000091552734,0.0,0.25,0.0,FORWARD,True
177,10:27:01,55.96899999998277,0.7778631682207234,-1.132956355177911,-178.97000122070312,0.0,0.25,0.0,FORWARD,True
178,10:27:01,56.17199999996228,0.7617598640882209,-1.1304922292319763,-179.02000045776367,0.0,0.25,0.0,FORWARD,True
179,10:27:01,56.375,0.7344953638337226,-1.12892825892291,-179.11999893188477,0.0,0.25,0.0,FORWARD,True
180,10:27:01,56.57799999997951,0.7344953638337226,-1.12892825892291,-179.29999923706055,0.0,0.25,0.0,FORWARD,True
181,10:27:02,56.78099999995902,0.7344953638337226,-1.12892825892291,-179.4199981689453,0.0,0.25,0.0,FORWARD,True
182,10:27:02,56.98399999999674,0.7281224948471361,-1.1309858857730015,-179.5999984741211,0.0,0.25,0.0,FORWARD,True
183,10:27:02,57.18699999997625,0.7281224948471361,-1.1309858857730015,-179.72999954223633,0.0,0.25,0.0,FORWARD,True
184,10:27:02,57.38999999995576,0.7209630136788782,-1.1368208240677586,179.9900016784668,0.0,0.25,0.0,FORWARD,True
185,10:27:02,57.59399999998277,0.7127890397422773,-1.140099938035345,179.92000198364258,0.0,0.25,0.0,FORWARD,True
186,10:27:03,57.79699999996228,0.698129870347294,-1.1427865045484813,179.70999908447266,0.0,0.25,0.0,FORWARD,True
187,10:27:03,58.0,0.6721459586869101,-1.1370488597841946,179.63999938964844,0.0,0.25,0.0,FORWARD,True
188,10:27:03,58.21899999998277,0.6438167709181863,-1.1358805930286233,179.38000106811523,0.0,0.25,0.0,FORWARD,True
189,10:27:03,58.43699999997625,0.6098588541780856,-1.137452832245426,179.1599998474121,0.0,0.25,0.0,FORWARD,True
190,10:27:04,58.63999999995576,0.6098588541780856,-1.137452832245426,179.02000045776367,0.0,0.25,0.0,FORWARD,True
191,10:27:04,58.84399999998277,0.6098588541780856,-1.137452832245426,178.8499984741211,0.0,0.25,0.0,FORWARD,True
192,10:27:04,59.04699999996228,0.6028355871333488,-1.1372149474016926,178.79000091552734,0.0,0.25,0.0,FORWARD,True
193,10:27:04,59.25,0.5810865163475694,-1.1372687412150566,178.61999893188477,0.0,0.25,0.0,FORWARD,True
194,10:27:04,59.46899999998277,0.5665629214150668,-1.1374914449726776,178.4900016784668,0.0,0.25,0.0,FORWARD,True
195,10:27:05,59.67199999996228,0.5458754401480589,-1.1415616749071194,178.0800018310547,0.0,0.25,0.0,FORWARD,True
196,10:27:05,59.875,0.5392423347549958,-1.1408269886122997,177.88000106811523,0.0,0.25,0.0,FORWARD,True
197,10:27:05,60.07799999997951,0.5392423347549958,-1.1408269886122997,177.63000106811523,0.0,0.25,0.0,FORWARD,True
198,10:27:05,60.28099999995902,0.5392423347549958,-1.1408269886122997,177.52000045776367,0.0,0.25,0.0,FORWARD,True
199,10:27:05,60.48399999999674,0.5066253830840834,-1.1450755750181683,177.31000137329102,0.0,0.25,0.0,FORWARD,True
200,10:27:06,60.68699999997625,0.492107159548218,-1.1427813371284716,176.93999862670898,0.0,0.25,0.0,FORWARD,True
201,10:27:06,60.88999999995576,0.4816343816364701,-1.1429467285876995,176.9099998474121,0.0,0.25,0.0,FORWARD,True
202,10:27:06,61.09399999998277,0.47446398363403564,-1.1442491207178715,176.70999908447266,0.0,0.25,0.0,FORWARD,True
203,10:27:06,61.29699999996228,0.4444196064646831,-1.143016057265075,176.63999938964844,0.0,0.25,0.0,FORWARD,True
204,10:27:06,61.5,0.43691536056962565,-1.1406640332847673,176.56000137329102,0.0,0.25,0.0,FORWARD,True
205,10:27:07,61.70299999997951,0.4167439908476058,-1.141590895557251,176.45000076293945,0.0,0.25,0.0,FORWARD,True
206,10:27:07,61.90599999995902,0.4071663109255268,-1.1438052907835154,176.4099998474121,0.0,0.25,0.0,FORWARD,True
207,10:27:07,62.10899999999674,0.37311550376298275,-1.1446044211315405,176.29999923706055,0.0,0.25,0.0,FORWARD,True
208,10:27:07,62.31199999997625,0.37311550376298275,-1.1446044211315405,176.1599998474121,0.0,0.25,0.0,FORWARD,True
209,10:27:07,62.53099999995902,0.33491136945632083,-1.149679076063822,175.81999969482422,0.0,0.25,0.0,FORWARD,True
210,10:27:08,62.73399999999674,0.33491136945632083,-1.149679076063822,175.70000076293945,0.0,0.25,0.0,FORWARD,True
211,10:27:08,62.93699999997625,0.33491136945632083,-1.149679076063822,175.56000137329102,0.0,0.25,0.0,FORWARD,True
212,10:27:08,63.13999999995576,0.31622556665782225,-1.1517414683551104,175.38999938964844,0.0,0.25,0.0,FORWARD,True
213,10:27:08,63.34399999998277,0.31622556665782225,-1.1517414683551104,175.31000137329102,0.0,0.25,0.0,FORWARD,True
