Sample,Elapsed_s,X_m,Y_m,Heading_deg,Command_X,Command_Y,Command_Z,LidarLocalizationValid
136,16.59299999999348,1.8058996429614602,-0.03710373101083513,-0.0500030517578125,0.0,0.25,0.0,True
137,16.70299999997951,1.8196993527315122,-0.037563329468360954,-0.1399993896484375,0.0,0.25,0.0,True
138,16.81199999997625,1.8310986850654436,-0.03759929770432004,-0.17999267578125,0.0,0.25,0.0,True
139,16.93699999997625,1.842738227439082,-0.037772626477137264,-0.1399993896484375,0.0,0.25,0.0,True
140,17.07799999997951,1.8672171694821371,-0.03795338951869765,-0.2899932861328125,0.0,0.25,0.0,True
141,17.20299999997951,1.8789761381611263,-0.03788924416725755,-0.3000030517578125,0.0,0.25,0.0,True
142,17.35899999999674,1.8886955138204715,-0.03791540143510554,-0.2899932861328125,0.0,0.25,0.0,True
143,17.5,1.9136565396884684,-0.03831886702603179,-0.3899993896484375,0.0,0.25,0.0,True
144,17.67099999997299,1.9368163814858188,-0.038685124650168254,-0.3199920654296875,0.0,0.25,0.0,True
145,17.84299999999348,1.947495038600504,-0.03855432055814908,-0.339996337890625,0.0,0.25,0.0,True
146,18.0,1.9599763629520506,-0.03889355795721906,-0.3300018310546875,0.0,0.25,0.0,True
147,18.15600000001723,1.9827774136122442,-0.039319977145357767,-0.3499908447265625,0.0,0.25,0.0,True
148,18.29599999997299,2.0073778413233847,-0.039651120738096735,-0.30999755859375,0.0,0.25,0.0,True
149,18.46799999999348,2.030178645484383,-0.039918397906423056,-0.42999267578125,0.0,0.25,0.0,True
150,18.625,2.042298913755468,-0.040037722550275386,-0.410003662109375,0.0,0.25,0.0,True
151,18.78100000001723,2.0639014774375557,-0.04059613450776971,-0.3699951171875,0.0,0.25,0.0,True
152,18.93699999997625,2.0730205466294898,-0.04053798955223543,-0.399993896484375,0.0,0.0,0.0,True
153,19.14000000001397,2.0849008961206423,-0.04065296798976627,-0.529998779296875,0.0,0.0,0.0,True
154,19.28100000001723,2.0849008961206423,-0.04065296798976627,-0.5999908447265625,0.0,0.25,0.0,True
155,19.5,2.0928200818988163,-0.04056959578998132,-0.5399932861328125,0.0,0.25,0.0,True
156,19.65600000001723,2.1124997380471493,-0.04066389518149897,-0.5699920654296875,0.0,0.0,0.0,True
157,19.84299999999348,2.116944062338236,-0.04110425610224428,-0.5699920654296875,0.0,0.0,0.0,True
158,20.04599999997299,2.116944062338236,-0.04110425610224428,-0.3499908447265625,0.0,0.0,0.0,True
159,20.25,2.116944062338236,-0.04110425610224428,-0.3699951171875,0.0,0.0,0.0,True
160,20.40600000001723,2.116944062338236,-0.04110425610224428,-0.3600006103515625,0.0,0.0,0.15,True
161,20.57799999997951,2.116944062338236,-0.04110425610224428,-0.3699951171875,0.0,0.0,0.15,True
162,20.71799999999348,2.116944062338236,-0.04110425610224428,3.4000091552734375,0.0,0.0,0.15,True
163,20.82799999997951,2.116944062338236,-0.04110425610224428,6.07000732421875,0.0,0.0,0.15,True
164,20.93699999997625,2.116944062338236,-0.04110425610224428,8.94000244140625,0.0,0.0,0.15,True
165,21.07799999997951,2.116944062338236,-0.04110425610224428,14.699996948242188,0.0,0.0,0.15,True
166,21.21799999999348,2.116944062338236,-0.04110425610224428,17.51000213623047,0.0,0.0,0.15,True
167,21.32799999997951,2.116944062338236,-0.04110425610224428,20.45000457763672,0.0,0.0,0.15,True
168,21.42099999997299,2.116944062338236,-0.04110425610224428,23.5,0.0,0.0,0.15,True
169,21.53100000001723,2.116944062338236,-0.04110425610224428,26.160003662109375,0.0,0.0,0.15,True
170,21.64000000001397,2.116944062338236,-0.04110425610224428,29.090003967285156,0.0,0.0,0.15,True
171,21.75,2.116944062338236,-0.04110425610224428,32.05000305175781,0.0,0.0,0.15,True
172,21.85899999999674,2.116944062338236,-0.04110425610224428,35.1300048828125,0.0,0.0,0.15,True
173,21.95299999997951,2.116944062338236,-0.04110425610224428,38.12000274658203,0.0,0.0,0.15,True
174,22.07799999997951,2.116944062338236,-0.04110425610224428,43.790000915527344,0.0,0.0,0.15,True
175,22.23399999999674,2.116944062338236,-0.04110425610224428,46.80000305175781,0.0,0.0,0.15,True
176,22.42099999997299,2.116944062338236,-0.04110425610224428,52.64000701904297,0.0,0.0,0.15,True
177,22.59299999999348,2.116944062338236,-0.04110425610224428,58.45000457763672,0.0,0.0,0.15,True
178,22.76500000001397,2.116944062338236,-0.04110425610224428,61.45000457763672,0.0,0.0,0.15,True
179,22.92099999997299,2.116944062338236,-0.04110425610224428,67.16000366210938,0.0,0.0,0.15,True
180,23.06199999997625,2.116944062338236,-0.04110425610224428,70.08000183105469,0.0,0.0,0.15,True
181,23.20299999997951,2.116944062338236,-0.04110425610224428,75.99000549316406,0.0,0.0,0.15,True
182,23.34299999999348,2.116944062338236,-0.04110425610224428,78.93000030517578,0.0,0.0,0.15,True
183,23.46799999999348,2.116944062338236,-0.04110425610224428,84.61000442504883,0.0,0.0,0.0,True
184,23.59299999999348,2.116944062338236,-0.04110425610224428,87.35000228881836,0.0,0.0,0.0,True
185,23.70299999997951,2.116944062338236,-0.04110425610224428,87.3900032043457,0.0,0.0,0.0,True
