X_m,Y_m
-2.975,-2.825
-2.925,-2.825
-2.875,-2.825
-2.825,-2.825
-2.725,-2.825
-2.675,-2.825
-2.625,-2.825
-2.575,-2.825
-2.525,-2.825
-2.4749999999999996,-2.825
-2.425,-2.825
-2.375,-2.825
-2.325,-2.825
-2.275,-2.825
-2.2249999999999996,-2.825
-2.025,-2.825
0.42500000000000027,-2.825
0.6749999999999998,-2.825
0.9249999999999998,-2.825
1.1749999999999998,-2.825
-3.475,-2.775
-3.425,-2.775
-3.375,-2.775
-3.325,-2.775
-3.275,-2.775
-3.225,-2.775
-3.175,-2.775
-3.125,-2.775
-3.075,-2.775
-3.025,-2.775
-2.975,-2.775
-2.925,-2.775
-2.875,-2.775
-2.825,-2.775
-2.775,-2.775
-2.725,-2.775
-2.675,-2.775
-2.625,-2.775
-2.575,-2.775
-2.525,-2.775
-2.4749999999999996,-2.775
-2.275,-2.775
-0.125,-2.775
1.3250000000000002,-2.775
2.5250000000000004,-2.775
-3.475,-2.725
-3.425,-2.725
-3.375,-2.725
-3.325,-2.725
-3.275,-2.725
-3.225,-2.725
-3.175,-2.725
-3.125,-2.725
-3.075,-2.725
-3.025,-2.725
-2.975,-2.725
-2.925,-2.725
-2.875,-2.725
-2.825,-2.725
-2.775,-2.725
-2.725,-2.725
-2.625,-2.725
-2.575,-2.725
-2.525,-2.725
-2.4749999999999996,-2.725
-2.425,-2.725
-2.375,-2.725
-2.325,-2.725
-2.2249999999999996,-2.725
-2.175,-2.725
1.3250000000000002,-2.725
2.4250000000000007,-2.725
2.4750000000000005,-2.725
2.5250000000000004,-2.725
-3.475,-2.675
-3.425,-2.675
-3.375,-2.675
-3.325,-2.675
-3.275,-2.675
-3.225,-2.675
-3.175,-2.675
-3.125,-2.675
-3.075,-2.675
-2.975,-2.675
-2.925,-2.675
-2.775,-2.675
-2.675,-2.675
-2.625,-2.675
-2.575,-2.675
-2.525,-2.675
-2.4749999999999996,-2.675
-2.425,-2.675
-2.375,-2.675
-2.325,-2.675
0.8250000000000002,-2.675
1.3250000000000002,-2.675
1.4250000000000007,-2.675
2.4250000000000007,-2.675
2.4750000000000005,-2.675
2.5250000000000004,-2.675
-3.475,-2.625
-3.425,-2.625
-3.375,-2.625
-3.325,-2.625
-3.275,-2.625
-3.225,-2.625
-3.175,-2.625
-3.125,-2.625
-3.025,-2.625
-2.975,-2.625
-2.925,-2.625
-2.875,-2.625
-2.825,-2.625
-2.775,-2.625
-2.725,-2.625
-2.675,-2.625
-2.625,-2.625
-2.575,-2.625
-2.525,-2.625
0.8250000000000002,-2.625
0.9750000000000005,-2.625
1.125,-2.625
2.2250000000000005,-2.625
2.2750000000000004,-2.625
2.325,-2.625
2.375,-2.625
2.4250000000000007,-2.625
2.4750000000000005,-2.625
2.5250000000000004,-2.625
-3.475,-2.575
-3.425,-2.575
-3.375,-2.575
-3.325,-2.575
-3.275,-2.575
-3.225,-2.575
-3.175,-2.575
-3.125,-2.575
-3.075,-2.575
-3.025,-2.575
-2.975,-2.575
-2.925,-2.575
-2.875,-2.575
-2.825,-2.575
-2.775,-2.575
-0.07499999999999973,-2.575
0.6749999999999998,-2.575
0.9249999999999998,-2.575
0.9750000000000005,-2.575
2.075,-2.575
2.125,-2.575
2.1750000000000007,-2.575
2.2750000000000004,-2.575
2.375,-2.575
2.4250000000000007,-2.575
2.4750000000000005,-2.575
2.5250000000000004,-2.575
2.575,-2.575
2.875,-2.575
2.9750000000000005,-2.575
-3.475,-2.525
-3.425,-2.525
-3.375,-2.525
-3.325,-2.525
-3.275,-2.525
-3.225,-2.525
-3.175,-2.525
-3.125,-2.525
-3.075,-2.525
-3.025,-2.525
0.6749999999999998,-2.525
1.875,-2.525
1.9250000000000007,-2.525
2.0250000000000004,-2.525
2.075,-2.525
2.125,-2.525
2.2250000000000005,-2.525
2.2750000000000004,-2.525
2.325,-2.525
2.4750000000000005,-2.525
2.5250000000000004,-2.525
2.7750000000000004,-2.525
2.875,-2.525
2.9250000000000007,-2.525
2.9750000000000005,-2.525
3.0250000000000004,-2.525
3.075,-2.525
3.125,-2.525
-3.475,-2.4749999999999996
-3.425,-2.4749999999999996
-3.375,-2.4749999999999996
-3.325,-2.4749999999999996
-3.275,-2.4749999999999996
-3.225,-2.4749999999999996
-3.175,-2.4749999999999996
-0.7749999999999999,-2.4749999999999996
0.07500000000000018,-2.4749999999999996
2.075,-2.4749999999999996
2.125,-2.4749999999999996
2.1750000000000007,-2.4749999999999996
2.2250000000000005,-2.4749999999999996
2.2750000000000004,-2.4749999999999996
2.325,-2.4749999999999996
2.375,-2.4749999999999996
2.4250000000000007,-2.4749999999999996
2.4750000000000005,-2.4749999999999996
2.5250000000000004,-2.4749999999999996
2.575,-2.4749999999999996
2.6750000000000007,-2.4749999999999996
2.875,-2.4749999999999996
2.9250000000000007,-2.4749999999999996
2.9750000000000005,-2.4749999999999996
3.0250000000000004,-2.4749999999999996
3.075,-2.4749999999999996
3.125,-2.4749999999999996
-3.475,-2.425
-3.425,-2.425
-1.225,-2.425
-1.125,-2.425
-0.7749999999999999,-2.425
-0.125,-2.425
-0.02499999999999991,-2.425
0.17500000000000027,-2.425
2.075,-2.425
2.125,-2.425
2.1750000000000007,-2.425
2.2750000000000004,-2.425
2.375,-2.425
2.4250000000000007,-2.425
2.4750000000000005,-2.425
2.5250000000000004,-2.425
2.575,-2.425
2.625,-2.425
2.6750000000000007,-2.425
2.7250000000000005,-2.425
2.875,-2.425
2.9750000000000005,-2.425
3.0250000000000004,-2.425
3.075,-2.425
3.125,-2.425
-1.225,-2.375
2.075,-2.375
2.125,-2.375
2.2750000000000004,-2.375
2.325,-2.375
2.4250000000000007,-2.375
2.575,-2.375
2.625,-2.375
2.7750000000000004,-2.375
2.9250000000000007,-2.375
2.9750000000000005,-2.375
3.0250000000000004,-2.375
3.075,-2.375
3.125,-2.375
3.1750000000000007,-2.375
-1.225,-2.325
2.075,-2.325
2.125,-2.325
2.1750000000000007,-2.325
2.2250000000000005,-2.325
2.2750000000000004,-2.325
2.325,-2.325
2.9750000000000005,-2.325
3.0250000000000004,-2.325
3.075,-2.325
3.125,-2.325
3.1750000000000007,-2.325
-0.7249999999999996,-2.275
2.075,-2.275
2.125,-2.275
2.1750000000000007,-2.275
2.2250000000000005,-2.275
2.2750000000000004,-2.275
2.325,-2.275
2.375,-2.275
2.4250000000000007,-2.275
2.4750000000000005,-2.275
2.9750000000000005,-2.275
3.0250000000000004,-2.275
3.075,-2.275
3.125,-2.275
3.1750000000000007,-2.275
-1.625,-2.2249999999999996
-0.5249999999999999,-2.2249999999999996
2.075,-2.2249999999999996
2.125,-2.2249999999999996
2.1750000000000007,-2.2249999999999996
2.2250000000000005,-2.2249999999999996
2.2750000000000004,-2.2249999999999996
2.325,-2.2249999999999996
2.375,-2.2249999999999996
2.4250000000000007,-2.2249999999999996
2.4750000000000005,-2.2249999999999996
2.9750000000000005,-2.2249999999999996
3.0250000000000004,-2.2249999999999996
3.075,-2.2249999999999996
3.125,-2.2249999999999996
3.1750000000000007,-2.2249999999999996
-1.6749999999999998,-2.175
-1.625,-2.175
-1.4249999999999998,-2.175
-1.1749999999999998,-2.175
2.125,-2.175
2.2250000000000005,-2.175
2.2750000000000004,-2.175
2.325,-2.175
2.9250000000000007,-2.175
2.9750000000000005,-2.175
3.0250000000000004,-2.175
3.075,-2.175
3.125,-2.175
3.1750000000000007,-2.175
3.2250000000000005,-2.175
3.2750000000000004,-2.175
-1.6749999999999998,-2.125
-1.625,-2.125
-1.0749999999999997,-2.125
2.1750000000000007,-2.125
3.1750000000000007,-2.125
3.2250000000000005,-2.125
3.2750000000000004,-2.125
3.325,-2.125
-1.9249999999999998,-2.075
-1.6749999999999998,-2.075
-1.625,-2.075
-1.1749999999999998,-2.075
-0.9749999999999996,-2.075
-2.2249999999999996,-2.025
-1.825,-2.025
-1.625,-2.025
-1.4249999999999998,-2.025
-2.4749999999999996,-1.9749999999999999
-2.325,-1.9749999999999999
-1.825,-1.9749999999999999
-1.6749999999999998,-1.9749999999999999
-1.625,-1.9749999999999999
-1.825,-1.9249999999999998
-1.625,-1.9249999999999998
-1.6749999999999998,-1.875
-1.625,-1.875
-1.575,-1.875
-1.4249999999999998,-1.875
-3.075,-1.825
-3.025,-1.825
-2.575,-1.825
-1.825,-1.825
-3.275,-1.775
-2.775,-1.775
-2.375,-1.775
-2.2249999999999996,-1.775
-1.7249999999999999,-1.775
-3.425,-1.7249999999999999
-3.325,-1.7249999999999999
-3.275,-1.7249999999999999
-3.425,-1.6749999999999998
-3.275,-1.6749999999999998
-3.075,-1.6749999999999998
-3.025,-1.6749999999999998
-2.725,-1.6749999999999998
-2.625,-1.6749999999999998
-2.575,-1.6749999999999998
-2.075,-1.6749999999999998
-1.9749999999999999,-1.6749999999999998
-3.275,-1.625
-3.075,-1.625
-2.775,-1.625
-2.525,-1.625
-3.425,-1.575
-3.275,-1.575
-3.075,-1.575
-2.975,-1.575
-2.625,-1.575
-2.575,-1.575
1.7750000000000004,-1.575
-3.425,-1.525
-3.325,-1.525
-3.275,-1.525
-3.025,-1.525
-2.975,-1.525
-2.825,-1.525
-2.775,-1.525
-2.675,-1.525
1.5750000000000002,-1.525
1.6750000000000007,-1.525
1.7250000000000005,-1.525
-3.425,-1.475
-3.275,-1.475
1.4750000000000005,-1.475
1.5750000000000002,-1.475
1.6750000000000007,-1.475
1.7250000000000005,-1.475
1.7750000000000004,-1.475
-3.425,-1.4249999999999998
-3.275,-1.4249999999999998
1.5250000000000004,-1.4249999999999998
1.5750000000000002,-1.4249999999999998
1.625,-1.4249999999999998
1.6750000000000007,-1.4249999999999998
1.7250000000000005,-1.4249999999999998
-3.275,-1.375
-3.175,-1.375
1.375,-1.375
1.5250000000000004,-1.375
1.5750000000000002,-1.375
1.625,-1.375
1.6750000000000007,-1.375
1.7250000000000005,-1.375
1.7750000000000004,-1.375
-3.075,-1.3249999999999997
0.9750000000000005,-1.3249999999999997
1.5250000000000004,-1.3249999999999997
1.625,-1.3249999999999997
1.6750000000000007,-1.3249999999999997
1.7250000000000005,-1.3249999999999997
1.7750000000000004,-1.3249999999999997
0.7250000000000005,-1.275
0.8250000000000002,-1.275
0.9249999999999998,-1.275
1.375,-1.275
1.5750000000000002,-1.275
1.625,-1.275
1.7250000000000005,-1.275
1.7750000000000004,-1.275
0.27500000000000036,-1.225
0.3250000000000002,-1.225
0.375,-1.225
0.7250000000000005,-1.225
0.8250000000000002,-1.225
1.625,-1.225
1.7250000000000005,-1.225
1.7750000000000004,-1.225
-3.225,-1.1749999999999998
-3.075,-1.1749999999999998
0.42500000000000027,-1.1749999999999998
0.7250000000000005,-1.1749999999999998
1.5750000000000002,-1.1749999999999998
1.7250000000000005,-1.1749999999999998
-3.075,-1.125
-3.025,-1.125
0.17500000000000027,-1.125
0.4750000000000001,-1.125
0.7250000000000005,-1.125
0.7750000000000004,-1.125
0.875,-1.125
0.9249999999999998,-1.125
1.4250000000000007,-1.125
-3.025,-1.0749999999999997
-0.07499999999999973,-1.0749999999999997
0.17500000000000027,-1.0749999999999997
0.3250000000000002,-1.0749999999999997
0.875,-1.0749999999999997
0.9750000000000005,-1.0749999999999997
2.2250000000000005,-1.0749999999999997
-3.025,-1.025
-0.5749999999999997,-1.025
-0.2749999999999999,-1.025
0.375,-1.025
0.4750000000000001,-1.025
0.7750000000000004,-1.025
0.875,-1.025
0.9750000000000005,-1.025
2.075,-1.025
2.1750000000000007,-1.025
-3.025,-0.9749999999999996
-2.975,-0.9749999999999996
-0.6749999999999998,-0.9749999999999996
-0.625,-0.9749999999999996
0.2250000000000001,-0.9749999999999996
0.375,-0.9749999999999996
0.4750000000000001,-0.9749999999999996
0.7750000000000004,-0.9749999999999996
0.875,-0.9749999999999996
1.875,-0.9749999999999996
1.9250000000000007,-0.9749999999999996
1.9750000000000005,-0.9749999999999996
2.0250000000000004,-0.9749999999999996
2.075,-0.9749999999999996
-3.025,-0.9249999999999998
-2.975,-0.9249999999999998
-0.625,-0.9249999999999998
-0.2749999999999999,-0.9249999999999998
-0.22499999999999964,-0.9249999999999998
-0.02499999999999991,-0.9249999999999998
0.2250000000000001,-0.9249999999999998
0.375,-0.9249999999999998
0.4750000000000001,-0.9249999999999998
1.8250000000000002,-0.9249999999999998
1.875,-0.9249999999999998
1.9250000000000007,-0.9249999999999998
1.9750000000000005,-0.9249999999999998
2.075,-0.9249999999999998
-2.975,-0.875
-0.8249999999999997,-0.875
-0.6749999999999998,-0.875
-0.625,-0.875
0.2250000000000001,-0.875
1.625,-0.875
1.6750000000000007,-0.875
1.7250000000000005,-0.875
1.875,-0.875
1.9250000000000007,-0.875
1.9750000000000005,-0.875
2.0250000000000004,-0.875
2.075,-0.875
-2.975,-0.8249999999999997
-1.275,-0.8249999999999997
-0.6749999999999998,-0.8249999999999997
-0.375,-0.8249999999999997
1.5250000000000004,-0.8249999999999997
1.5750000000000002,-0.8249999999999997
1.625,-0.8249999999999997
1.6750000000000007,-0.8249999999999997
1.7250000000000005,-0.8249999999999997
1.875,-0.8249999999999997
1.9750000000000005,-0.8249999999999997
2.0250000000000004,-0.8249999999999997
2.075,-0.8249999999999997
2.125,-0.8249999999999997
2.1750000000000007,-0.8249999999999997
2.2750000000000004,-0.8249999999999997
2.4250000000000007,-0.8249999999999997
-2.975,-0.7749999999999999
-2.925,-0.7749999999999999
-1.275,-0.7749999999999999
1.5750000000000002,-0.7749999999999999
1.625,-0.7749999999999999
1.6750000000000007,-0.7749999999999999
1.7250000000000005,-0.7749999999999999
1.875,-0.7749999999999999
1.9250000000000007,-0.7749999999999999
1.9750000000000005,-0.7749999999999999
2.0250000000000004,-0.7749999999999999
2.125,-0.7749999999999999
2.1750000000000007,-0.7749999999999999
2.2250000000000005,-0.7749999999999999
2.2750000000000004,-0.7749999999999999
2.325,-0.7749999999999999
2.375,-0.7749999999999999
2.4250000000000007,-0.7749999999999999
2.4750000000000005,-0.7749999999999999
2.5250000000000004,-0.7749999999999999
2.575,-0.7749999999999999
-2.975,-0.7249999999999996
-2.925,-0.7249999999999996
-1.575,-0.7249999999999996
-1.225,-0.7249999999999996
-0.7749999999999999,-0.7249999999999996
-0.625,-0.7249999999999996
1.5750000000000002,-0.7249999999999996
1.6750000000000007,-0.7249999999999996
1.7250000000000005,-0.7249999999999996
1.9750000000000005,-0.7249999999999996
2.0250000000000004,-0.7249999999999996
2.125,-0.7249999999999996
2.1750000000000007,-0.7249999999999996
2.2250000000000005,-0.7249999999999996
2.2750000000000004,-0.7249999999999996
2.325,-0.7249999999999996
2.375,-0.7249999999999996
2.4250000000000007,-0.7249999999999996
2.4750000000000005,-0.7249999999999996
2.5250000000000004,-0.7249999999999996
2.575,-0.7249999999999996
-2.925,-0.6749999999999998
-1.775,-0.6749999999999998
-1.7249999999999999,-0.6749999999999998
-1.625,-0.6749999999999998
-1.225,-0.6749999999999998
1.5750000000000002,-0.6749999999999998
1.6750000000000007,-0.6749999999999998
1.7250000000000005,-0.6749999999999998
1.875,-0.6749999999999998
1.9250000000000007,-0.6749999999999998
1.9750000000000005,-0.6749999999999998
2.0250000000000004,-0.6749999999999998
2.125,-0.6749999999999998
2.1750000000000007,-0.6749999999999998
2.2250000000000005,-0.6749999999999998
2.2750000000000004,-0.6749999999999998
2.375,-0.6749999999999998
2.4250000000000007,-0.6749999999999998
2.4750000000000005,-0.6749999999999998
2.5250000000000004,-0.6749999999999998
2.575,-0.6749999999999998
-2.925,-0.625
-1.825,-0.625
-1.775,-0.625
-1.575,-0.625
-1.225,-0.625
1.5750000000000002,-0.625
1.6750000000000007,-0.625
1.7250000000000005,-0.625
1.7750000000000004,-0.625
2.125,-0.625
2.1750000000000007,-0.625
2.2250000000000005,-0.625
2.2750000000000004,-0.625
2.325,-0.625
2.375,-0.625
2.4250000000000007,-0.625
2.4750000000000005,-0.625
2.5250000000000004,-0.625
2.575,-0.625
-2.925,-0.5749999999999997
-2.875,-0.5749999999999997
-1.9249999999999998,-0.5749999999999997
-1.7249999999999999,-0.5749999999999997
-1.575,-0.5749999999999997
-1.225,-0.5749999999999997
1.5750000000000002,-0.5749999999999997
1.6750000000000007,-0.5749999999999997
1.7250000000000005,-0.5749999999999997
1.7750000000000004,-0.5749999999999997
2.1750000000000007,-0.5749999999999997
2.2250000000000005,-0.5749999999999997
2.2750000000000004,-0.5749999999999997
2.325,-0.5749999999999997
2.375,-0.5749999999999997
2.4250000000000007,-0.5749999999999997
2.4750000000000005,-0.5749999999999997
2.5250000000000004,-0.5749999999999997
2.575,-0.5749999999999997
2.625,-0.5749999999999997
-2.875,-0.5249999999999999
-2.125,-0.5249999999999999
-1.9249999999999998,-0.5249999999999999
-1.7249999999999999,-0.5249999999999999
-1.575,-0.5249999999999999
1.5750000000000002,-0.5249999999999999
1.625,-0.5249999999999999
2.1750000000000007,-0.5249999999999999
2.2250000000000005,-0.5249999999999999
2.2750000000000004,-0.5249999999999999
2.325,-0.5249999999999999
2.4250000000000007,-0.5249999999999999
2.4750000000000005,-0.5249999999999999
2.5250000000000004,-0.5249999999999999
2.575,-0.5249999999999999
2.625,-0.5249999999999999
-3.275,-0.47499999999999964
-2.875,-0.47499999999999964
-2.125,-0.47499999999999964
-2.025,-0.47499999999999964
-1.6749999999999998,-0.47499999999999964
-1.575,-0.47499999999999964
1.5250000000000004,-0.47499999999999964
2.125,-0.47499999999999964
2.1750000000000007,-0.47499999999999964
2.2250000000000005,-0.47499999999999964
2.325,-0.47499999999999964
2.375,-0.47499999999999964
2.4250000000000007,-0.47499999999999964
2.4750000000000005,-0.47499999999999964
2.5250000000000004,-0.47499999999999964
2.575,-0.47499999999999964
2.625,-0.47499999999999964
-3.375,-0.4249999999999998
-3.275,-0.4249999999999998
-2.175,-0.4249999999999998
-2.125,-0.4249999999999998
-1.7249999999999999,-0.4249999999999998
-1.6749999999999998,-0.4249999999999998
-1.575,-0.4249999999999998
1.2750000000000004,-0.4249999999999998
1.375,-0.4249999999999998
2.1750000000000007,-0.4249999999999998
2.2250000000000005,-0.4249999999999998
2.2750000000000004,-0.4249999999999998
2.325,-0.4249999999999998
2.4750000000000005,-0.4249999999999998
2.5250000000000004,-0.4249999999999998
2.575,-0.4249999999999998
2.625,-0.4249999999999998
-3.275,-0.375
-2.675,-0.375
-2.375,-0.375
-2.325,-0.375
-2.175,-0.375
-2.125,-0.375
-1.9249999999999998,-0.375
2.075,-0.375
2.125,-0.375
2.1750000000000007,-0.375
2.625,-0.375
-3.275,-0.32499999999999973
-3.225,-0.32499999999999973
-2.175,-0.32499999999999973
-2.125,-0.32499999999999973
-3.425,-0.2749999999999999
-3.275,-0.2749999999999999
-2.775,-0.2749999999999999
-2.425,-0.2749999999999999
-2.325,-0.2749999999999999
-2.175,-0.2749999999999999
-2.125,-0.2749999999999999
-3.475,-0.22499999999999964
-3.425,-0.22499999999999964
-3.275,-0.22499999999999964
-3.225,-0.22499999999999964
-3.025,-0.22499999999999964
-2.875,-0.22499999999999964
-2.825,-0.22499999999999964
-2.525,-0.22499999999999964
-2.325,-0.22499999999999964
-2.175,-0.22499999999999964
-2.125,-0.22499999999999964
-2.075,-0.22499999999999964
-3.475,-0.17499999999999982
-3.425,-0.17499999999999982
-3.275,-0.17499999999999982
-3.225,-0.17499999999999982
-3.075,-0.17499999999999982
-2.975,-0.17499999999999982
-2.325,-0.17499999999999982
-2.125,-0.17499999999999982
-3.475,-0.125
-3.225,-0.125
-3.075,-0.125
-2.925,-0.125
-2.725,-0.125
-2.325,-0.125
-2.275,-0.125
-2.125,-0.125
-3.475,-0.07499999999999973
-3.375,-0.07499999999999973
-3.325,-0.07499999999999973
-3.175,-0.07499999999999973
-3.125,-0.07499999999999973
-2.825,-0.07499999999999973
-2.725,-0.07499999999999973
-3.475,-0.02499999999999991
-3.175,-0.02499999999999991
-3.125,-0.02499999999999991
-3.075,-0.02499999999999991
